DOI,DID,yyyy,mm,dd,hh,min,timezone,xyear,LatDir,NSflag,LatD,LatM,LatS,LatDecimal,LongDir,EWflag,LongD,LongM,LongS,LongDecimal,altdepflag,altdep,Unit_altdep,sample type,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,sample_type2,name_river,river_code_MLT,Correction_Periods,Unit_Periods,Weight,Unit_Weight,SSA,Unit_SSA,Median_D50,Unit_Median,Site_Number
10.34355/CRiED.U.Tsukuba.00020,651,2013,9,11,12,0,JST,2013.694064,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"13,553 ",315 ,Bq kg-1,134Cs,=,"5,887 ",266 ,Bq kg-1,river,Odaka,W0700120001,20,Day,0.959 ,g,0.3311 ,m2 g-1,26.9 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,652,2013,9,26,12,0,JST,2013.73516,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"40,365 ",683 ,Bq kg-1,134Cs,=,"17,615 ",554 ,Bq kg-1,river,Odaka,W0700120001,15,Day,9.497 ,g,0.3051 ,m2 g-1,23.4 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,653,2013,10,30,12,0,JST,2013.829452,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"17,321 ",220 ,Bq kg-1,134Cs,=,"7,600 ",175 ,Bq kg-1,river,Odaka,W0700120001,34,Day,12.727 ,g,0.2646 ,m2 g-1,27.0 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,654,2013,11,20,12,0,JST,2013.885388,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"23,576 ",425 ,Bq kg-1,134Cs,=,"10,147 ",340 ,Bq kg-1,river,Odaka,W0700120001,21,Day,1.341 ,g,0.2392 ,m2 g-1,31.3 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,655,2013,12,23,12,0,JST,2013.976941,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"16,308 ",510 ,Bq kg-1,134Cs,=,"6,747 ",438 ,Bq kg-1,river,Odaka,W0700120001,33,Day,0.255 ,g,0.1638 ,m2 g-1,31.0 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,656,2014,1,17,12,0,JST,2014.043836,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"14,548 ",393 ,Bq kg-1,134Cs,=,"4,858 ",290 ,Bq kg-1,river,Odaka,W0700120001,25,Day,0.197 ,g,0.2311 ,m2 g-1,30.6 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,657,2014,2,26,12,0,JST,2014.151826,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"14,765 ",507 ,Bq kg-1,134Cs,=,"5,629 ",403 ,Bq kg-1,river,Odaka,W0700120001,40,Day,0.249 ,g,0.4502 ,m2 g-1,30.4 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,658,2014,8,6,12,0,JST,2014.597032,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"17,254 ",360 ,Bq kg-1,134Cs,=,"5,884 ",253 ,Bq kg-1,river,Odaka,W0700120001,161,Day,25.750 ,g,0.2692 ,m2 g-1,23.5 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,659,2014,9,9,12,0,JST,2014.688584,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"22,267 ",740 ,Bq kg-1,134Cs,=,"7,496 ",507 ,Bq kg-1,river,Odaka,W0700120001,34,Day,11.308 ,g,0.2509 ,m2 g-1,26.5 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,660,2014,10,21,12,0,JST,2014.804795,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"16,363 ",372 ,Bq kg-1,134Cs,=,"5,661 ",262 ,Bq kg-1,river,Odaka,W0700120001,42,Day,21.504 ,g,0.2334 ,m2 g-1,27.3 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,661,2014,12,4,12,0,JST,2014.924886,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"12,785 ",192 ,Bq kg-1,134Cs,=,"3,676 ",126 ,Bq kg-1,river,Odaka,W0700120001,44,Day,3.022 ,g,0.2593 ,m2 g-1,27.1 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,662,2015,1,14,12,0,JST,2015.035616,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"9,959 ",291 ,Bq kg-1,134Cs,=,"2,874 ",199 ,Bq kg-1,river,Odaka,W0700120001,41,Day,0.326 ,g,0.1818 ,m2 g-1,31.5 ,É m,24
10.34355/CRiED.U.Tsukuba.00020,663,2012,12,8,12,0,JST,2012.935845,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"4,903 ",193 ,Bq kg-1,134Cs,=,"2,732 ",176 ,Bq kg-1,river,Asami,W0700240001,46,Day,1.287 ,g,0.3026 ,m2 g-1,20.8 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,664,2012,12,17,12,0,JST,2012.960502,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,<,107 ,,Bq kg-1,134Cs,<,136 ,,Bq kg-1,river,Asami,W0700240001,9,Day,0.075 ,g,N/A,m2 g-1,N/A,É m,25
10.34355/CRiED.U.Tsukuba.00020,665,2013,1,9,12,0,JST,2013.021918,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"5,552 ",164 ,Bq kg-1,134Cs,=,"3,134 ",157 ,Bq kg-1,river,Asami,W0700240001,23,Day,0.896 ,g,0.5738 ,m2 g-1,19.2 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,666,2013,1,21,12,0,JST,2013.054795,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,525 ",152 ,Bq kg-1,134Cs,=,"1,650 ",138 ,Bq kg-1,river,Asami,W0700240001,12,Day,0.019 ,g,N/A,m2 g-1,N/A,É m,25
10.34355/CRiED.U.Tsukuba.00020,667,2013,2,25,12,0,JST,2013.149087,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"4,878 ",65 ,Bq kg-1,134Cs,=,"2,728 ",65 ,Bq kg-1,river,Asami,W0700240001,35,Day,0.188 ,g,0.3280 ,m2 g-1,18.9 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,668,2013,4,17,12,0,JST,2013.293836,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,205 ",67 ,Bq kg-1,134Cs,=,"1,147 ",57 ,Bq kg-1,river,Asami,W0700240001,51,Day,19.850 ,g,0.3900 ,m2 g-1,31.0 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,669,2013,5,20,12,0,JST,2013.385388,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"1,761 ",69 ,Bq kg-1,134Cs,=,940 ,68 ,Bq kg-1,river,Asami,W0700240001,33,Day,0.349 ,g,0.3799 ,m2 g-1,16.2 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,670,2013,6,17,12,0,JST,2013.460502,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,040 ",67 ,Bq kg-1,134Cs,=,901 ,62 ,Bq kg-1,river,Asami,W0700240001,28,Day,0.628 ,g,0.2117 ,m2 g-1,26.5 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,671,2013,7,25,12,0,JST,2013.565753,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"4,271 ",77 ,Bq kg-1,134Cs,=,"1,994 ",65 ,Bq kg-1,river,Asami,W0700240001,38,Day,1.221 ,g,0.3417 ,m2 g-1,21.8 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,672,2013,8,8,12,0,JST,2013.602511,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"4,076 ",105 ,Bq kg-1,134Cs,=,"1,830 ",86 ,Bq kg-1,river,Asami,W0700240001,14,Day,2.499 ,g,0.3140 ,m2 g-1,23.9 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,673,2013,8,22,12,0,JST,2013.640868,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,659 ",30 ,Bq kg-1,134Cs,=,"1,160 ",27 ,Bq kg-1,river,Asami,W0700240001,14,Day,0.556 ,g,0.3310 ,m2 g-1,23.0 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,674,2013,9,11,12,0,JST,2013.694064,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"4,737 ",123 ,Bq kg-1,134Cs,=,"1,937 ",103 ,Bq kg-1,river,Asami,W0700240001,20,Day,1.010 ,g,0.2715 ,m2 g-1,26.2 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,675,2013,9,25,12,0,JST,2013.73242,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"5,404 ",210 ,Bq kg-1,134Cs,=,"2,392 ",172 ,Bq kg-1,river,Asami,W0700240001,14,Day,4.521 ,g,0.2761 ,m2 g-1,28.2 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,676,2013,12,23,12,0,JST,2013.976941,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,803 ",63 ,Bq kg-1,134Cs,=,"1,215 ",51 ,Bq kg-1,river,Asami,W0700240001,89,Day,3.668 ,g,0.5247 ,m2 g-1,11.4 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,677,2014,1,15,12,0,JST,2014.038356,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"1,025 ",7 ,Bq kg-1,134Cs,=,411 ,6 ,Bq kg-1,river,Asami,W0700240001,23,Day,1.011 ,g,0.3631 ,m2 g-1,15.3 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,678,2014,2,24,12,0,JST,2014.146347,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"1,092 ",34 ,Bq kg-1,134Cs,=,428 ,26 ,Bq kg-1,river,Asami,W0700240001,40,Day,20.461 ,g,0.3104 ,m2 g-1,22.6 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,679,2014,9,8,12,0,JST,2014.685845,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"4,156 ",119 ,Bq kg-1,134Cs,=,"1,307 ",80 ,Bq kg-1,river,Asami,W0700240001,196,Day,10.328 ,g,0.2165 ,m2 g-1,27.4 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,680,2014,12,3,12,0,JST,2014.922146,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,632 ",48 ,Bq kg-1,134Cs,=,774 ,32 ,Bq kg-1,river,Asami,W0700240001,86,Day,22.643 ,g,0.2216 ,m2 g-1,29.0 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,681,2015,1,13,12,0,JST,2015.032877,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,709 ,46 ,Bq kg-1,134Cs,<,278 ,,Bq kg-1,river,Asami,W0700240001,41,Day,0.059 ,g,0.2632 ,m2 g-1,20.6 ,É m,25
10.34355/CRiED.U.Tsukuba.00020,682,2012,12,5,12,0,JST,2012.927626,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"44,774 ","1,025 ",Bq kg-1,134Cs,=,"26,294 ",994 ,Bq kg-1,river,Ukedo,W0700140001,43,Day,0.293 ,g,0.2350 ,m2 g-1,41.5 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,683,2012,12,18,12,0,JST,2012.963242,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"24,829 ",333 ,Bq kg-1,134Cs,=,"13,126 ",317 ,Bq kg-1,river,Ukedo,W0700140001,13,Day,0.025 ,g,0.2077 ,m2 g-1,37.7 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,684,2013,1,11,12,0,JST,2013.027397,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"34,308 ",887 ,Bq kg-1,134Cs,=,"19,615 ",853 ,Bq kg-1,river,Ukedo,W0700140001,24,Day,0.299 ,g,0.2320 ,m2 g-1,31.2 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,685,2013,1,23,12,0,JST,2013.060274,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"145,470 ",824 ,Bq kg-1,134Cs,=,"77,502 ",793 ,Bq kg-1,river,Ukedo,W0700140001,12,Day,0.009 ,g,N/A,m2 g-1,N/A,É m,26
10.34355/CRiED.U.Tsukuba.00020,686,2013,2,27,12,0,JST,2013.154566,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"35,148 ",864 ,Bq kg-1,134Cs,=,"17,863 ",785 ,Bq kg-1,river,Ukedo,W0700140001,35,Day,0.154 ,g,0.2632 ,m2 g-1,33.6 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,687,2013,9,13,12,0,JST,2013.699543,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"35,060 ","1,106 ",Bq kg-1,134Cs,=,"14,523 ",865 ,Bq kg-1,river,Ukedo,W0700140001,198,Day,15.490 ,g,0.2329 ,m2 g-1,31.4 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,688,2013,9,27,12,0,JST,2013.7379,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"20,134 ",682 ,Bq kg-1,134Cs,=,"8,246 ",536 ,Bq kg-1,river,Ukedo,W0700140001,14,Day,66.856 ,g,0.1761 ,m2 g-1,42.4 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,689,2013,10,29,12,0,JST,2013.826712,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"21,576 ",433 ,Bq kg-1,134Cs,=,"8,928 ",334 ,Bq kg-1,river,Ukedo,W0700140001,32,Day,4.805 ,g,0.2134 ,m2 g-1,34.0 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,690,2013,11,21,12,0,JST,2013.888128,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"24,812 ",578 ,Bq kg-1,134Cs,=,"9,916 ",450 ,Bq kg-1,river,Ukedo,W0700140001,23,Day,1.225 ,g,0.1819 ,m2 g-1,36.8 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,691,2014,1,15,12,0,JST,2014.038356,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"22,747 ",579 ,Bq kg-1,134Cs,=,"9,704 ",475 ,Bq kg-1,river,Ukedo,W0700140001,55,Day,0.373 ,g,0.2474 ,m2 g-1,32.8 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,692,2014,2,26,12,0,JST,2014.151826,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"25,308 ",544 ,Bq kg-1,134Cs,=,"8,862 ",397 ,Bq kg-1,river,Ukedo,W0700140001,42,Day,0.627 ,g,0.2004 ,m2 g-1,33.7 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,693,2014,8,9,12,0,JST,2014.605251,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"17,748 ",352 ,Bq kg-1,134Cs,=,"6,191 ",245 ,Bq kg-1,river,Ukedo,W0700140001,164,Day,22.561 ,g,0.1718 ,m2 g-1,38.3 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,694,2014,9,10,12,0,JST,2014.691324,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"16,043 ",431 ,Bq kg-1,134Cs,=,"5,490 ",300 ,Bq kg-1,river,Ukedo,W0700140001,32,Day,18.860 ,g,0.3009 ,m2 g-1,27.4 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,695,2014,10,22,12,0,JST,2014.807534,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"20,620 ",329 ,Bq kg-1,134Cs,=,"7,098 ",230 ,Bq kg-1,river,Ukedo,W0700140001,42,Day,12.187 ,g,0.2252 ,m2 g-1,27.6 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,696,2014,12,5,12,0,JST,2014.927626,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"14,920 ",209 ,Bq kg-1,134Cs,=,"4,320 ",147 ,Bq kg-1,river,Ukedo,W0700140001,44,Day,0.409 ,g,0.1509 ,m2 g-1,43.4 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,697,2015,1,15,12,0,JST,2015.038356,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"23,128 ",518 ,Bq kg-1,134Cs,=,"6,518 ",340 ,Bq kg-1,river,Ukedo,W0700140001,41,Day,0.889 ,g,0.2004 ,m2 g-1,28.7 ,É m,26
10.34355/CRiED.U.Tsukuba.00020,698,2012,12,17,12,0,JST,2012.960502,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"55,522 ","1,041 ",Bq kg-1,134Cs,=,"28,455 ",934 ,Bq kg-1,river,Ukedo,W0700140001,13,Day,0.367 ,g,0.3426 ,m2 g-1,23.1 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,699,2013,1,9,12,0,JST,2013.021918,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"65,474 ",802 ,Bq kg-1,134Cs,=,"33,589 ",722 ,Bq kg-1,river,Ukedo,W0700140001,23,Day,0.931 ,g,0.6226 ,m2 g-1,21.1 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,700,2013,1,21,12,0,JST,2013.054795,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"53,245 ",880 ,Bq kg-1,134Cs,=,"29,429 ",818 ,Bq kg-1,river,Ukedo,W0700140001,12,Day,0.200 ,g,0.3439 ,m2 g-1,20.2 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,701,2013,2,25,12,0,JST,2013.149087,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"40,612 ",354 ,Bq kg-1,134Cs,=,"20,983 ",326 ,Bq kg-1,river,Ukedo,W0700140001,35,Day,0.347 ,g,0.3840 ,m2 g-1,30.0 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,702,2013,9,11,12,0,JST,2013.694064,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"67,799 ","1,377 ",Bq kg-1,134Cs,=,"31,048 ","1,148 ",Bq kg-1,river,Ukedo,W0700140001,198,Day,1.894 ,g,0.2347 ,m2 g-1,28.4 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,703,2013,9,25,12,0,JST,2013.73242,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"84,768 ","1,833 ",Bq kg-1,134Cs,=,"37,788 ","1,496 ",Bq kg-1,river,Ukedo,W0700140001,14,Day,7.401 ,g,0.2717 ,m2 g-1,28.3 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,704,2013,11,19,12,0,JST,2013.882648,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"55,971 ",558 ,Bq kg-1,134Cs,=,"23,539 ",434 ,Bq kg-1,river,Ukedo,W0700140001,55,Day,11.982 ,g,0.2221 ,m2 g-1,30.3 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,705,2014,1,15,12,0,JST,2014.038356,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"51,054 ",709 ,Bq kg-1,134Cs,=,"20,433 ",527 ,Bq kg-1,river,Ukedo,W0700140001,57,Day,4.471 ,g,0.3210 ,m2 g-1,21.6 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,706,2014,2,27,12,0,JST,2014.154566,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"31,275 ",644 ,Bq kg-1,134Cs,=,"12,638 ",480 ,Bq kg-1,river,Ukedo,W0700140001,43,Day,3.439 ,g,0.2604 ,m2 g-1,28.9 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,707,2014,8,8,12,0,JST,2014.602511,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"40,532 ",513 ,Bq kg-1,134Cs,=,"13,302 ",353 ,Bq kg-1,river,Ukedo,W0700140001,162,Day,4.660 ,g,0.2975 ,m2 g-1,21.5 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,708,2014,9,10,12,0,JST,2014.691324,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"44,011 ","1,212 ",Bq kg-1,134Cs,=,"13,806 ",798 ,Bq kg-1,river,Ukedo,W0700140001,33,Day,7.081 ,g,0.2364 ,m2 g-1,27.8 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,709,2014,12,5,12,0,JST,2014.927626,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"31,368 ",343 ,Bq kg-1,134Cs,=,"9,509 ",230 ,Bq kg-1,river,Ukedo,W0700140001,86,Day,27.400 ,g,0.2198 ,m2 g-1,29.0 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,710,2015,1,13,12,0,JST,2015.032877,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"45,979 ","1,398 ",Bq kg-1,134Cs,=,"13,703 ",909 ,Bq kg-1,river,Ukedo,W0700140001,39,Day,2.429 ,g,0.2579 ,m2 g-1,25.1 ,É m,27
10.34355/CRiED.U.Tsukuba.00020,711,2012,12,17,12,0,JST,2012.960502,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"27,535 ",363 ,Bq kg-1,134Cs,=,"13,842 ",323 ,Bq kg-1,river,Takase,W0700140002,13,Day,0.612 ,g,0.2670 ,m2 g-1,25.2 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,712,2013,1,9,12,0,JST,2013.021918,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"20,315 ",457 ,Bq kg-1,134Cs,=,"11,729 ",414 ,Bq kg-1,river,Takase,W0700140002,23,Day,2.179 ,g,0.2126 ,m2 g-1,29.8 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,713,2013,1,21,12,0,JST,2013.054795,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"25,656 ",363 ,Bq kg-1,134Cs,=,"13,026 ",320 ,Bq kg-1,river,Takase,W0700140002,12,Day,0.527 ,g,0.3028 ,m2 g-1,25.6 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,714,2013,2,25,12,0,JST,2013.149087,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"21,295 ",358 ,Bq kg-1,134Cs,=,"12,298 ",334 ,Bq kg-1,river,Takase,W0700140002,35,Day,1.035 ,g,0.2705 ,m2 g-1,27.9 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,715,2013,9,11,12,0,JST,2013.694064,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"26,189 ",911 ,Bq kg-1,134Cs,=,"12,484 ",781 ,Bq kg-1,river,Takase,W0700140002,198,Day,14.041 ,g,0.2053 ,m2 g-1,30.2 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,716,2013,9,25,12,0,JST,2013.73242,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"20,489 ",710 ,Bq kg-1,134Cs,=,"8,633 ",580 ,Bq kg-1,river,Takase,W0700140002,14,Day,37.546 ,g,0.2894 ,m2 g-1,20.2 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,717,2013,10,29,12,0,JST,2013.826712,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"11,994 ",295 ,Bq kg-1,134Cs,=,"4,995 ",225 ,Bq kg-1,river,Takase,W0700140002,34,Day,17.440 ,g,0.1963 ,m2 g-1,37.5 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,718,2013,11,19,12,0,JST,2013.882648,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"10,945 ",209 ,Bq kg-1,134Cs,=,"4,604 ",161 ,Bq kg-1,river,Takase,W0700140002,21,Day,7.861 ,g,0.2114 ,m2 g-1,27.9 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,719,2014,1,15,12,0,JST,2014.038356,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"20,515 ",200 ,Bq kg-1,134Cs,=,"7,525 ",151 ,Bq kg-1,river,Takase,W0700140002,57,Day,1.106 ,g,0.2225 ,m2 g-1,31.0 ,É m,28
10.34355/CRiED.U.Tsukuba.00020,720,2014,2,27,12,0,JST,2014.154566,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"31,255 ",781 ,Bq kg-1,134Cs,=,"12,347 ",603 ,Bq kg-1,river,Takase,W0700140002,43,Day,0.441 ,g,0.3759 ,m2 g-1,33.6 ,É m,28
